N,P,K,temperature,humidity,ph,rainfall,label
10.273613611928997,56.753774287953874,0.0,25.07633333530344,44.04356445873999,5.645011411832872,188.7687068819316,pigeonpeas
49.9927286027017,58.20695984246361,33.97644733058836,39.880515969977594,91.22144942851081,6.726244910886876,129.34406416466396,papaya
38.87817547463689,61.46756308172392,16.63077613874276,18.355992509171987,25.936236764917048,5.57331478987594,84.22596007169673,kidneybeans
30.230449041988535,26.10419661424819,31.859544752047753,26.507211209582078,96.86763920764719,5.815568074528188,123.6072767805629,coconut
27.480161525860677,5.2147654969995365,31.519948601262755,34.60746933745769,64.96038806764972,6.092784535354025,128.6976604516508,mango
31.20095287905815,18.531805713553652,10.073001167736075,19.201825078932913,94.21696834110992,6.655358040022234,96.9450537783792,orange
17.368757824493304,19.299385265590942,26.45544702319073,28.30506034539805,98.19613931022792,6.340703704531711,147.0454726157588,coconut
72.92335949542496,49.59385771716612,47.0195362622127,24.414724296176047,85.80066542687926,6.514605687057535,251.20258822405867,rice
0.0,19.521413005907284,11.06058596534985,21.895410237743544,93.82933890191804,7.004222749001811,123.55614834654362,orange
6.601233696085995,16.715030879033844,35.929923456805696,24.514573527554333,85.21319952966194,6.169141128978058,87.03119066491836,pomegranate
14.653839957557615,50.56783781513857,6.631527321292362,30.099019826058587,45.371433482447785,6.985304054412143,42.175694939627604,mothbeans
19.267424434779805,12.10698290283799,9.335439179334609,24.8242923814296,93.55553495644006,6.449853843292369,88.63807116683122,orange
16.534177824637943,126.06710615391745,197.76712925591724,16.134165006788514,90.75426659282364,5.894829102457756,90.51172701775161,apple
12.703058918343153,69.14117571138614,8.89860390385342,25.618315561909945,57.50280634789493,7.26729301061338,41.93853104509702,lentil
30.96772767857385,19.31111191691439,10.114492302372323,25.443902662564675,98.7282221707693,7.266028301667236,114.1241225361618,orange
11.968894911909178,55.27533693625799,21.365215534000413,23.828462699108215,51.49004629591018,6.052943832140611,49.202652678953605,mothbeans
86.88100624298961,38.19370835248077,37.301988805273915,26.953814528304598,79.70000689293332,6.088504802415635,205.94095024050938,jute
46.236420996116514,58.71562398817866,0.0,25.754900846951237,64.51161611431274,7.125553690201333,98.30746620724972,blackgram
30.55315114031674,2.0949484449257483,24.597432813882804,29.46485741935755,100.0,6.81439699386868,176.2588882584576,coconut
16.95690870516586,143.37665866877975,201.39860580759435,22.28108560338188,78.45982358520753,6.164093937768648,66.76223396276598,grapes
88.9958421872981,30.934782094608607,28.173309493839422,26.29420059304006,61.90305615722243,6.376097578284667,132.75578669726926,coffee
110.5610542822477,32.398959875927176,37.071804605055554,26.354123076708046,62.43912466744181,6.507344858062626,205.25884704043898,coffee
123.93130803139692,41.86802047024404,12.24736842098691,27.096660781664596,80.10991365285992,7.279491174325988,112.92317497552887,cotton
27.807872402352416,63.44869710467599,31.447352150594817,22.105408181295388,22.216994582002695,5.471243291382784,139.3844162358885,kidneybeans
3.9646487468926317,6.672258232960845,37.4217969599931,26.495351886817325,94.59775519959089,6.367925780567638,155.5708352706924,coconut
88.7398286298156,62.323116054099444,51.774118889776936,25.317260036788728,90.71967263083896,6.61949657936915,263.1195270718824,rice
75.54014955953546,45.99477473015739,39.13899348178951,26.372418365070242,83.72322613118027,6.734163009053999,202.4651087107696,rice
51.320513672106784,61.378088659450185,18.592193077557987,28.820436806912447,71.26014544537918,7.721425867397691,74.62663799357132,blackgram
85.37874739497596,43.563245143855156,51.65011187268176,26.1824149902736,83.01484518982804,6.5911028817167,152.1848451973052,jute
9.585417982231219,67.96383020116755,16.0905394482963,32.626462134602576,51.23718895579065,6.517891446497071,123.55236492511827,pigeonpeas
36.983192238691544,58.64197443452369,16.576593648754862,30.63142174375372,58.54204955632467,7.402969527220152,106.39688932405983,blackgram
87.2952013839795,28.492590525592657,48.48371404316185,28.644476453459166,93.98508005080869,6.890030294987476,140.88950190286613,jute
21.392039912327657,124.69442596076851,200.95252397447462,24.308783099220147,92.2894744476735,6.553785153927935,68.44624763809323,apple
18.581802708128002,47.73570045259302,28.580266917681556,30.277111434955106,91.64936624209216,5.927385557450654,51.04077500665441,mungbean
20.442781974042937,129.766555817244,210.0,25.02957540526391,84.93231736181902,6.063626273210673,75.86552245416266,grapes
15.558192446638358,51.861469009921905,20.226042972080364,27.08819597043957,83.35928583926669,6.496751603033726,28.250385934931835,mungbean
66.22688797600499,44.534127296606606,22.23091427717791,18.968428201505823,67.79426141964983,6.23150118416735,37.70134366720224,maize
87.09683078246965,16.499686433962,80.29838388872142,25.910662708571287,80.68093390409835,6.663115602383162,41.795097760927746,watermelon
116.21950022091687,41.58527616747217,34.17680759116501,17.008572130357507,70.63347851346319,7.053079901653442,74.70035302935099,cotton
112.17123072519577,88.41321388465356,61.66567135103959,26.3379496377776,86.01263783823951,5.454401165609181,77.23231398020286,banana
17.291300336934075,86.31300320577401,5.184276115388274,26.7544386756235,64.19592930548642,6.767579787411168,29.561878417454267,lentil
96.27930506668865,48.6653140723723,37.13751266444308,25.361896737926088,80.45663472226794,6.867773562732575,156.74375663139506,rice
10.67008610950309,68.72777569941549,28.464843268384556,27.394071456759953,61.63793681839812,7.122027888028539,51.054149003970714,lentil
3.691115947420734,59.21784150984588,19.35114274760511,26.545598801493288,48.51738213736186,6.979229788183384,36.59365492558292,mothbeans
35.16841444702693,60.63204439892171,34.98772699796744,32.005127660044515,72.55457881694612,6.99425372259464,62.846358677837344,blackgram
129.9135079054526,36.72361386833599,0.0,25.18615825468914,75.56565184080884,7.1489310023922,99.00540776672483,cotton
25.571999394363694,135.8586141916324,210.0,20.875225995592686,87.6679262903608,6.190821467767282,114.5275910877851,apple
30.169848402055194,27.04392326029084,19.96202017348662,30.22570338106143,33.271337254906975,5.315632865920143,107.71011936305996,mango
19.552436543637853,42.407861224223886,21.72406375441405,23.28670347684389,52.85688959190515,5.2590743761356675,151.05022884858292,pigeonpeas
88.96851709947688,7.211328711505757,61.581699648799734,25.050364491225146,77.25467990071944,5.786753725242581,34.6075354176029,watermelon
28.78568953982745,74.62355263473361,89.71033678223807,19.28631711546321,4.818121683763389,6.806633608536388,83.75522263199744,chickpea
33.14128234748987,77.65159945488327,20.195589775358293,17.119790726808077,20.339493935934374,5.890865119354986,140.0011820329902,kidneybeans
49.130301486391986,49.45295497360439,52.79707408384963,33.58514994058523,90.6799647021319,6.966309706409427,170.6957897108074,papaya
62.53845177591997,46.45938294144774,19.863696885300296,24.132274352039957,70.67612128743973,5.317389842348575,109.34547679293273,maize
2.974643664113504,54.81882388481314,24.249785828740652,18.34139869602089,21.92183353587832,6.580377393074677,68.27275962850469,kidneybeans
24.35803277369534,139.01751910005686,199.6466544770605,22.95510264255433,86.1577901124191,6.464934627124462,84.26282520524146,grapes
25.41997076739731,136.34169783481212,207.13323332404966,19.31798660428453,92.59508679308063,6.120204190730049,85.4096867369703,apple
113.82110558495529,45.281758965865606,21.268280837621045,20.09148326073733,82.0364508992009,6.732153807732398,85.87405571151082,cotton
5.705218795313781,26.39153003758845,28.418608938544782,32.73942953214463,50.160135217468046,6.032745973781684,70.08809460877428,mango
11.72223207452204,49.36294881456851,21.755221358031246,27.938382323573748,65.00792758428317,5.565830815822649,160.36352063681448,pigeonpeas
15.966188655010757,28.587324599258913,19.12490865204912,31.698154927237745,37.662543155789024,5.388909216006494,54.626171865667516,mango
14.912698705866598,16.20814269003383,15.788221426108105,20.094260356749253,90.36435986714011,6.235980153054465,140.1237613617028,pomegranate
24.69785044905637,14.709326141837616,45.18411962534664,18.561759116862778,93.03620226208884,6.168037669075229,122.033597464581,pomegranate
23.21746032505541,13.01075777290613,13.889733048226232,23.44502518682716,90.95700736653197,7.309195276430934,114.09683323673141,orange
21.1878693334582,20.31402064206466,41.702041534885,24.857340803412598,94.04609869618886,6.370314410030102,224.32736340346796,coconut
62.951398620724426,50.51191728701694,23.164072850900066,16.731766999058248,56.20525984473439,5.909139325398877,75.86326014714437,maize
9.772720479683011,37.45480978937877,34.24450498505318,28.41513847322742,45.48502684939476,5.469883929505066,77.28277567238582,mango
107.66946829184052,3.1068631005340652,42.0747132670698,29.16803536241516,100.0,6.977876986022812,60.44332092301141,watermelon
17.10379322447225,11.413329192262658,11.025400397720674,23.110149049796327,91.76822190400294,6.850541080728405,131.3026274527089,orange
49.88227013833479,60.31252555105891,47.586943173167285,36.009335203012945,92.96786728854778,6.63677005819484,140.30224663621698,papaya
118.34235501392718,38.0481658990404,29.767995098756668,22.484404884594326,58.06557603447857,7.35231468177343,149.98707254133456,coffee
87.00716941571196,23.240466689042865,53.12941336489962,24.3936677234905,91.32795642943516,6.772576363727349,13.927739674774207,muskmelon
39.04714212986065,55.32023686675708,72.44786618798595,20.403459348728973,17.97551986571444,7.451761602440881,72.63747626242304,chickpea
97.26292116017788,32.80355444223368,34.59554437490681,23.017522272732066,47.56846730368841,6.569750613940317,176.39112024458876,coffee
15.867740529956578,59.98520599256976,12.833242988337545,22.385489350354785,65.15060077264837,6.959183386169917,43.71136146630277,lentil
16.839522611575724,120.56736612326677,195.93135485445293,22.87610911476735,88.54841893333347,6.057013480916585,83.44144364095817,grapes
18.112249749358195,140.15994237684572,197.84906288613357,20.99938740004267,87.1509269930075,6.29210278464674,52.38219243044388,grapes
100.3361086148363,87.40130966958223,51.49331026102383,26.431296366790882,82.0087413990239,6.3304494174611055,93.87948218554742,banana
100.7480326600221,106.07325721474793,64.27979769108453,29.354490665658194,83.82143096185007,6.705344327092018,76.26061405061569,banana
16.353068785564464,66.33401692350382,27.386115011126478,21.841693330449313,75.809474627672,7.477790119749238,55.03341324837246,lentil
105.55179875494761,13.075819975258618,40.69769928705422,25.54818725663292,79.85205548496482,6.9313690105690355,46.62573136093065,watermelon
24.57487346109368,52.704926026404024,22.85702941017057,21.274750858132418,23.434092735746418,5.855644695904637,97.60290993585073,kidneybeans
114.39319093967178,79.96942832931337,35.034927722061006,23.641152530021433,71.36640923839788,6.247188303021576,81.96991377253111,banana
132.72063690817805,82.96261249768972,68.23361972700378,27.413714634551585,81.23090141162717,5.877803644936041,123.85110283020458,banana
91.94495685588916,42.95601351214885,60.19935268799492,25.60798001451968,86.33603742201079,6.952344605672317,207.87640678641566,jute
17.41573441248879,0.4596812703646549,24.583386554173746,27.156058871289883,85.62985606491154,6.970819783295684,86.31826525164809,pomegranate
31.415878137811752,65.85371381602589,6.707960642091919,12.467638646497425,22.27541021933879,5.563208476908008,77.13559304181622,kidneybeans
89.46144313417737,33.77571096330735,29.074887412305394,24.02463054882302,57.27149101018036,7.823811382666284,141.02996201194122,coffee
96.60874178226759,34.05843643417107,54.0813008297571,23.8968301375732,84.21558682740381,6.671745003357311,68.34926316752927,watermelon
20.691545106945465,144.66758832116486,203.69575140392246,24.486386140482043,85.7309497672342,5.506261771801016,104.71296660224745,apple
20.339049829569007,44.63875397373656,5.13209649807216,29.35676236810658,88.30637554441522,5.98730700035956,61.614389384366625,mungbean
41.509215268064956,65.79281971320933,106.23036519701151,19.831868593632542,19.42540883532065,6.76897546845307,44.261851189272505,chickpea
19.273680946662388,74.96207461836084,27.659371612935587,23.069714074231708,56.64622387539073,6.930437791569007,51.64779503324886,lentil
22.46024439815135,18.048350075186065,10.092592076366637,28.49551249451914,89.7528398770507,7.3619623312970806,107.48286114598852,orange
22.870035022120394,18.41129766508894,9.546190282641154,24.99045106006967,89.97709431772017,7.891761380861929,125.26140760307518,orange
99.10895903990986,93.61906563046587,38.972393227326435,30.609404392511887,73.30422512630213,5.861854155518105,85.99620006247976,banana
30.91777801768298,63.40122184262978,22.367032157378958,25.783908675012235,78.74992127799288,6.773188152084067,38.161685125250166,lentil
119.14136630556871,17.362359714600657,50.49745250787831,25.296943667808193,85.34657875470563,5.447946657336597,45.77392322172335,watermelon
24.93543935767144,24.544222029790177,49.48895481083506,19.174954199902633,94.71744925077232,6.202567099468773,118.07002643077026,pomegranate
31.471839858499845,65.23528846728806,51.694825768329636,34.14368789573415,94.99732745094609,6.872110147372286,108.17937253825787,papaya
56.99207892625793,53.638280136981884,36.71474776877106,23.816026962513458,76.73550744648026,6.232771913822062,282.00178378795835,rice
106.07762710288827,76.8784015563869,52.978244424866034,30.004710942551988,81.02572343654514,5.346740825672552,109.06400676201284,banana
67.66383797821615,43.140433228139514,14.291568149037161,12.393166660323192,50.97592578521707,5.2946906600098025,28.75540555120981,maize
20.455555428079514,7.344620410818729,3.230028820027937,23.55917348810173,87.39811396319413,6.806934602778135,103.47845628483546,orange
23.779608114842407,49.523003725473195,26.378180489354243,28.050252127215227,100.0,6.760538773462697,50.34338518187645,mungbean
110.49264709688117,64.17725922592759,56.84938005702019,23.651875073476866,79.41202758074233,5.53464355836191,133.6249315858003,banana
68.84490039982336,42.46037321952219,16.977547737933826,26.665245764298266,48.134327174328135,6.631000025206067,75.50783687143597,maize
82.85926431289006,52.28714234074346,15.386821662130457,25.238161482464665,66.52950206859866,5.925223689434959,56.930789193225124,maize
23.740918612541506,53.058850645353594,32.012814981049544,22.880088080997165,49.33273380357474,7.2242580526942515,73.18844719667972,mothbeans
76.99934071592045,19.22917654744621,37.88496108892107,23.784996536808986,81.8095276616299,6.105608926632301,48.42530075647593,watermelon
112.1486715301972,66.22392818747079,16.983890053621188,25.70883422287415,76.65481950078392,7.273257212160459,94.66935574702669,cotton
16.328921392051573,58.876818754463784,21.69235379420784,27.682353890425965,73.31315065187344,6.845954787637349,56.50889156513138,lentil
26.17238393907174,67.25116727038403,18.573256302026177,31.59213087822269,69.85386541929381,5.90567098635603,77.81435967971223,blackgram
137.46639398807253,40.788988261971525,31.60028619930016,22.70627051522144,75.3612739892536,7.427811669611926,78.53330501999541,cotton
88.59059265517392,8.578526623067749,52.610115129981004,26.36424559399732,88.3495906212947,6.929713276827996,31.360716114654636,muskmelon
42.85205926365757,58.529833780485404,19.301783173457906,30.149507067968578,78.74589793161105,7.4145294673166315,89.862023407171,blackgram
109.38628844753595,37.91927359669066,42.57698882366143,29.297629830981485,85.08673009016778,6.0034543265677724,46.560153961988554,watermelon
54.4536152325174,83.51348953621101,51.27165561285033,31.62045684706093,91.30351629597338,6.112388017104792,181.22408215411144,papaya
17.2397830073525,148.04592507459972,193.69632353252845,16.485596594634174,95.02210925868084,5.488575906753601,108.08449068752033,apple
110.72321020178816,21.90136651504512,33.10821044196932,21.709201645414428,58.50991871782474,6.5408307259286875,138.0586416271862,coffee
23.754885276966192,87.72991825979389,25.11948932640633,22.42023924432527,21.914573650643526,5.770712670406471,109.5317847520244,kidneybeans
12.93935253319939,51.358456728858236,14.109880878862441,27.443167195578848,89.24433268017535,6.420494632474074,57.46333343118265,mungbean
26.75360952554308,59.29970394107556,13.361452942339767,27.767683397103394,38.424334163455356,7.361551055130447,80.97536386551283,mothbeans
11.273501446526517,66.98786441984082,19.816724999104654,23.081969630709573,78.39487392149458,6.6122384721252105,62.697198151063745,lentil
36.51115628525335,78.62458244000213,4.832118406831485,32.684303752279135,57.36400417014647,5.127350027235622,139.38794341513258,pigeonpeas
17.717614700899603,33.63322636303296,30.524801186740753,35.40200143623244,37.39261313450466,5.123999292821546,110.39373033245435,mango
16.850900229623647,48.809281798818354,20.9110015531361,21.23702891770834,15.012058554829213,6.055503752670391,108.28854237834231,kidneybeans
26.074420981563478,37.69162153346504,24.54562246901717,34.83684900890639,55.93271999874035,5.7242079476055645,89.79107432458929,mango
97.9766833590158,55.07510770986559,17.94676706880198,26.000487248547778,77.47034788150549,7.180242300391514,54.300002979437565,maize
20.057656483010962,59.64744433369422,8.300340921166779,20.339608837568328,24.7643608357444,6.137269724009068,61.481637593397956,kidneybeans
37.95640563463717,82.63492310559742,35.75023080658174,24.01739937259375,62.16441603218974,6.68625689196252,85.79007934180736,blackgram
103.18403398426186,20.90227716601772,41.18884416799559,27.09277915566476,82.4305493552952,6.778056971007186,25.924854088965496,watermelon
89.44561584021584,16.767562910196393,36.27847951880021,25.299646762863663,86.85320448635102,6.628245890874007,37.15698203411806,watermelon
71.95587084486945,48.76044369622611,8.119556166980512,27.761654253174974,55.91592921542908,5.9196229179561275,84.44380512876972,maize
106.56851432824513,52.95390294724766,56.40924201053451,24.30455553013605,68.21584448121669,6.256516398615022,184.92561902610421,jute
81.07282631453563,28.947287528674323,19.805620929833477,24.45813795613305,66.4486021905852,6.288630683474428,92.28078542118449,maize
32.1461513021236,14.761572076040016,21.698506498634416,32.24085965642383,45.30908839950395,5.192644812052958,135.7992832014392,mango
31.17028093886026,69.14423329478637,20.751510776573088,32.1958381150976,71.02241458353417,7.528761182473063,78.95113144626421,blackgram
81.13029503447872,7.413535399334354,43.791784531369096,28.923162075909595,86.12786748614286,6.402468299791371,38.48847078425807,watermelon
75.57107533695503,61.25687234919314,53.91400860599534,25.311318603641883,77.00002806649847,7.222381617761717,124.43599049652951,jute
72.08572003555336,58.03076666789084,45.09229538316222,28.696926531102925,88.52190239983508,6.819836853780255,168.70053452787982,jute
32.55376643561437,59.45295563150729,93.98806507860583,15.890254075391029,16.577400592442633,7.470057863957959,22.374653197561585,chickpea
81.75031010132749,42.72580587356116,7.079592875321698,26.95412745140585,64.91620030394242,5.836992451149512,77.9849888290484,maize
21.413397750477746,129.64332728767934,201.33716807746512,26.18827900179652,87.9670066322129,5.947075974826227,43.28734034220584,grapes
19.4980265282506,71.15585287861288,8.377939625902822,16.653367139158846,28.549353415601576,5.36988464791145,121.74402967912391,kidneybeans
123.8163454874929,9.53450347501242,40.23042166864212,24.60057911456847,93.90663371372669,6.3834633614579595,16.83018761464033,muskmelon
31.438299619763345,61.924722352829846,17.455780529543446,28.878786877941412,39.61980819574315,6.4831441532662435,162.65601826452544,pigeonpeas
30.54024315209447,11.04473244116263,45.62299844726137,23.91048442021794,89.41550835433837,5.849275599623813,77.7169228247262,pomegranate
2.8143305572989092,144.5267558506028,192.6406835060952,18.557689252744836,86.85402432062365,5.424359675543214,92.77571559092294,apple
116.5002500644237,54.91378772224809,20.761303793831534,21.348899475429583,81.61001611769267,7.041875489789225,90.22665948077746,cotton
39.33842403519398,31.832503950442362,33.954569177651805,29.91509516187981,90.03292523300878,6.7748697602460854,118.00515236177851,papaya
112.54489138389361,16.5410670428223,27.311349246226694,28.534988761789712,90.78142289572719,6.177260283270746,18.098193908350254,muskmelon
73.34566337737513,63.6074240006242,64.25405922312478,32.373605380731235,93.03650914847097,7.187457435607582,167.6239987146012,papaya
26.94453199080938,28.6399887091587,19.539441900756767,26.712125888357384,84.33085071122483,6.499348577451239,49.65149526248755,mungbean
113.44475224264636,65.58201666448912,33.980104867936774,29.87448491569047,80.50607682878626,6.041309744883658,82.63694343786007,banana
13.944103425606585,125.4062527075811,195.3889042242029,25.860051642280734,90.57628551331285,5.30986141029639,48.68398059648884,grapes
21.433374196806994,76.57473075464706,22.408997942816193,32.819083451892155,62.64538516153564,6.9840050182472595,35.16206342553982,mothbeans
29.61419680363834,24.65705729165694,37.44984347340139,25.11976542492142,92.99176891528754,6.293364254546158,101.6818028979784,pomegranate
63.57038312534613,46.48627095302831,22.9296767822715,24.66988783496806,51.4360881267437,6.6273428650677815,64.99470758495374,maize
2.4582165458678027,13.823116142846498,43.645156592728505,12.309015823028176,86.09276602770011,6.840343189352516,125.0599380090145,pomegranate
31.53840385955615,52.14637695396993,41.12637028144792,26.414760664280145,94.6195292840498,6.477032634406824,167.63420104116437,papaya
86.53283095343163,18.876961320717232,49.80599214300175,30.23050480728872,95.20046879056255,6.583595959709612,30.883148711764598,muskmelon
123.59768543309946,86.93283233394125,67.94563028382055,26.67984006184396,77.25605018851445,6.703366245797211,93.4388052025203,banana
17.847756125914717,52.3846362477666,22.733527087665315,26.852019217407396,78.353506385391,6.758494822786203,45.54876614631241,mungbean
28.173956843597573,68.6456797438739,38.95218253105526,22.904706071967738,80.78316683824384,6.837283283721698,62.032583167104406,lentil
26.167852713545187,44.09229057866679,19.142310648382107,27.691858159975304,85.15787061140692,6.889073236895445,78.41991295319798,mungbean
109.46294298460217,38.30826526075024,15.313005739362154,25.380827136482143,83.31129937885201,7.2188176787592075,79.97066212922384,cotton
83.06914535121595,63.51726075656116,37.533811267957866,23.467254758456587,82.35185857163495,6.9961097229966205,177.76119342863197,jute
7.7883908182065635,76.13035736887622,19.924396185315718,24.56950918305743,76.52861422592014,6.724881800651254,37.290199663201314,lentil
42.756443472262866,64.66438725152106,30.908626837173177,35.48712919506566,87.63025365497845,6.306267558571086,153.30563322539547,papaya
13.178455082921442,67.59541765571538,22.065969495977814,19.45536767660874,22.684783380300953,5.4624760085901105,66.25331469260709,kidneybeans
19.801664298528575,14.675890168241308,15.998686928213651,24.218767409265414,86.92327519541473,7.083470102169565,106.41818078265264,orange
29.530785609637288,141.77257630353213,191.5704013415411,20.93932827968822,80.36698101701704,6.024306039057764,41.47262201661422,grapes
33.8939260370037,59.758170937449975,17.11696005749608,28.56928206008551,56.93580033757688,7.606373450622727,83.90032947965825,blackgram
26.165590256758108,77.67623560803905,13.142588769780563,17.973198396324086,12.373228689961483,5.296477416126265,126.2007394404313,kidneybeans
20.759018904186927,62.86503748801944,4.675591844384821,26.80833937478912,47.622414881155294,6.678082929283337,45.34462142979927,lentil
31.287256393941057,64.34068272952852,10.158361273459851,18.71364596258237,59.832278944849804,6.318144750988025,38.526149961726105,lentil
15.974623537639836,21.137979377870323,44.00508024111971,22.718233258727437,100.0,5.981498491590453,189.50560338247067,coconut
18.350407822739154,130.16336437862103,192.05241188297018,21.275807618599956,97.61191777053777,5.9746744919589645,89.11192927713122,apple
77.38740899292563,61.678876111195194,28.962593022179927,25.761777500408378,83.59700131895615,5.965476376067609,237.0958445854776,rice
116.49248236659196,42.05881690200826,14.395879829795408,23.194523922632413,82.09173661476454,6.969124276252231,79.20280533779454,cotton
33.56244386167693,73.54673086491304,1.3819458481715508,30.040042246231128,77.95548126458634,7.675977255640264,75.0165209696934,blackgram
33.71500452981783,146.04023885781677,193.1417231919326,22.59130046708287,75.61498025724077,6.2819975144024545,64.25386324384286,grapes
93.98704636470961,7.477070910099201,43.4112652211106,22.19752941327402,78.43037649881293,6.933098330115767,43.677901626588906,watermelon
16.93075245557864,36.35384979979811,26.38963463253297,30.50357033971722,58.34393149861722,6.118195703281814,115.43502175303422,mango
89.10434197325384,53.659686384171536,21.6928778623604,26.54557583827181,65.92613367195055,6.800153129129661,92.23397892392778,maize
41.554642443691435,69.99022600717744,32.14278535082546,30.061251435117484,70.15194142824988,7.387710094768129,47.245723125212656,blackgram
15.949652740959259,141.04540399132358,210.0,20.765998437656528,81.24841275286803,5.710496530089783,54.95194516158807,grapes
20.95248180785414,22.0265389124335,42.56548221854165,18.637786820101837,90.98741571652486,6.211954297692451,82.23549100499496,pomegranate
90.63826499027215,17.71122268972346,59.58270404005324,25.67165712940825,91.95310365631008,6.384801758764934,13.509638119651848,muskmelon
88.4220745364456,36.994362189508266,30.22083917470967,22.986465078867464,62.41539701405176,6.624613215324806,139.06186261318163,coffee
22.183785952994057,142.84631213383395,181.63266231178653,21.188256699591342,96.93863060137512,6.220776407102949,74.59085701875424,apple
66.58101406274949,78.31949386170713,45.82789330784253,29.304674049848607,86.4915123296989,6.381689462173358,77.98899902508211,banana
67.82591915066726,27.441741740834644,54.2484562081479,24.584210516376785,77.85231009051404,6.431341493163251,206.36306194066572,jute
27.74193053165302,147.68832995100576,208.16375941950614,22.361422646558342,84.47220774606438,6.199680263655428,55.76552849530172,grapes
2.183681312081365,21.09883792535234,6.51876335277357,27.646540881019057,92.75841819588587,6.582481813965152,104.67010575560833,orange
86.48853873178994,23.317181398313473,45.824390268889665,26.734547181799464,92.84797637068971,6.348436689573001,30.699814503246504,muskmelon
92.39677301457931,18.410302071198476,36.62235073803519,24.61051605746142,72.36035210703446,5.872753544346178,44.13225786897586,watermelon
21.534941206758194,20.50603377797986,33.71333074246728,26.80156247237291,95.65212897181675,5.373375271983169,156.64158063055655,coconut
92.85421256268398,22.832481753523005,53.0786583473098,28.92827890583654,82.3777289358548,6.575470459343809,46.81087621089009,watermelon
68.81775932314548,26.923031402250672,18.627483918269213,16.762467058777563,69.73839388674217,6.958396328569624,65.07722526758275,maize
16.116174509171117,116.24215883922844,188.71406455290716,27.16373151249863,94.06642365364841,6.026184550223322,149.37666346302115,apple
16.653852877089527,59.26330309141581,29.307966514451792,17.081393763085355,26.52247512602784,5.971586156450879,91.42888367725408,kidneybeans
